TUB-033-160047	Sch 10	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-160072		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-160085	Sch 80	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-160095		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-160999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180006		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180011	Sch 20	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180047	Sch 10	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180049		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180054	Sch 30	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180066		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180083	Sch 80	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180093		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-180999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200005	Sch 20	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200047	Sch 10	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200049	Sch 30	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200057	Sch 40	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200069		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200088	Sch 80	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200093	Sch 60	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200098		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-200999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-240004	Sch 20	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-240040	Sch 40	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-240047	Sch 10	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-240052	Sch 30	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-240082	Sch 60	TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-240086		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-240999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-260006		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-260032		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-260999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-280002		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-280012		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-300005		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-300046		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-300053		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-300999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-360999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-400999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-420999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-480999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-540999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-033-600999		TUBO; AC; A672 GR B60 CL 22; C/C; PC; B36.10
TUB-034-010033	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-010050	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-015027	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-015037	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-020023	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-020041	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-020071	Sch 160	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-030034	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-030040	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-030062	Sch 160	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-030066		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-040018	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-040045	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-040052	Sch 120	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-040058		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-060014	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-060043	Sch 120	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-060051		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-060053	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-080008	Sch 20	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-080044	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-080057	Sch 120	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-080061	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-080999		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-100009	Sch 20	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-100055	Sch 80	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-100067	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-100071	Sch 120	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-100999		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-120012	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-120025	Sch 40	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-120047	Sch 20	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-120070	Sch 80	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-120090		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-120999		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-140010	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-140031	Sch 40	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-140047	Sch 10	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-140084	Sch 80	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-140999		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-160009	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-160030	Sch 80S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-160047	Sch 10	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-160085	Sch 80	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-180006	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-180047	Sch 10	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-180061	Sch 40	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-180083	Sch 80	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-180999		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-200005	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-200047	Sch 10	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-200057	Sch 40	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-200088	Sch 80	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-200999		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-220014		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-240004	Sch 40S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-240040	Sch 40	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-240047	Sch 10S	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-240052	Sch 30	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-240078	Sch 80	TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-034-240999		TUBO METÁLICO; AL; A335 GR P11; S/C; PC; B36.10
TUB-035-020023	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-030040	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-030066		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-030999		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-040045	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-040063		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-040999		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-060053	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-060056		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-060999		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-080061	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-080066		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-080999		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-100067	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-100081		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-100999		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-120012	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-120102		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-140010	Sch 40S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-140110		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-160030	Sch 80S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-160105		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-180049	Sch 80S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-180107		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-200049	Sch 80S	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-200120		TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-035-240040	Sch 40	TUBO METÁLICO; AL; A335 GR P22; S/C; PC; B36.10
TUB-036-M01600		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78; SDR 7,4; PN16
TUB-036-M02000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78; SDR 7,4; PN16
TUB-036-M02500		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78; SDR 7,4; PN16
TUB-037-060052		TUBO; AC; A106 GR B; S/C; PC; B36.10
TUB-037-080999		TUBO; AC; A106 GR B; S/C; PC; B36.10
TUB-038-M01600		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M02000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M02500		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M03200		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M04000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M05000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M06300		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M07500		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M09000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M10000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M11000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M12500		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M14000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M16000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M18000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M20000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M22500		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M25000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M28000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M31500		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M35500		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-038-M40000		TUBO NÃO METÁLICO; PLÁSTICO; PP-H; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-039-005000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO; PL; DIN 8077; DIN 8077; PN10
TUB-039-007000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO; PL; DIN 8077; DIN 8077; PN10
TUB-039-010000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO; PL; DIN 8077; DIN 8077; PN10
TUB-039-015000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO; PL; DIN 8077; DIN 8077; PN10
TUB-040-M02000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M02500		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M03200		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M04000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M05000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M06300		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M07500		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M09000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M10000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M11000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M12500		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M14000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M16000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M18000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M20000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M22500		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M25000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M28000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M31500		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M35500		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-040-M40000		TUBO NÃO METÁLICO; PLÁSTICO; POLIPROPILENO PPR; PL; ISO 15494; SDR 11; PN10
TUB-041-005000		TUBO NÃO METÁLICO; PLÁSTICO; PVC; RO; NBR-5648; 2,5 MM
TUB-042-005000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-007000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-010000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-015000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-020000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-030000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-040000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-060000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-080000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-100000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-120000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-140000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-160000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-180000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-200000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-240000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-260000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-300000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-360000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-420000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-042-480000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 411-350; EP-100-21.00-606; PL; 125LB
TUB-043-007000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-010000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-015000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-020000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-030000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-040000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-060000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-080000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-100000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-120000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-140000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-160000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-043-180000		TUBO PRFV; PLÁSTICO; PRFV DERAKANE 470-300; EP-100-21.00-606; PL; 125LB
TUB-044-M01600		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M02000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M02500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M03200		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M04000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M05000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M06300		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M07500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M09000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M10000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M11000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M12500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M14000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M16000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M18000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M20000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M22500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M25000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M28000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-044-M31500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78; SDR 7,4; PN16
TUB-045-M09000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M10000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M11000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M12500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M14000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M16000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M18000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M20000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M22500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M25000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M28000		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-045-M31500		TUBO NÃO METÁLICO; PLÁSTICO; PVDF; PL; DIN 8077/78/EN 15494; SDR 11; PN10
TUB-046-007000		TUBO NÃO METÁLICO; PLÁSTICO; PVC; RO; NBR-5648; 2,6 MM
TUB-047-005027	Sch 80S	TUBO METÁLICO; NI; B161 UNS N02200; S/C; PL; B36.19
TUB-047-005028	Sch 10S	TUBO METÁLICO; NI; B161 UNS N02200; S/C; PL; B36.19
TUB-047-007029	Sch 80S	TUBO METÁLICO; NI; B161 UNS N02200; S/C; PL; B36.19
